Stock quote and option quote for IBM on 10/25/19 20:46:10

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
135.44,N,+1.37,135.30,P,135.70,P,5 x 5,"2,579,055",134.12,135.93,134.10

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.78%,15.75,1.62,Q,8/8/19,152.95,105.94,"885,875,160",1.12

Theo parameters
Theo date,Theo stock price,Theo volatility
10/25/19, 0.00$, 0.00%

25 OCT 19  (0)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191101C117,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-3.88%,0.00%,18.325,9 x 2,9,2,<empty>,0,0, ,0,0,0,17.80,B,18.85,E,1 NOV 19,117,0,B,.08,B,IBM191101P117,0,0,-.013,.004,-.021,.007,.00,44.69%,.04034435,0.34%,0.03%,1.50%,2.96%,98.50%,1.35%,<empty>,.040,0 x 21,0,21,<empty>,0,0, ,0,0,0,,
,,IBM191101C118,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-3.88%,0.00%,17.325,9 x 1,9,1,<empty>,0,0, ,0,0,0,16.60,B,18.05,E,1 NOV 19,118,0,B,.07,N,IBM191101P118,0,1,-.012,.004,-.018,.006,.00,41.59%,.03500021,0.30%,0.03%,1.40%,2.76%,98.60%,1.18%,<empty>,.035,0 x 39,0,39,0.00%,.05,.05,X,0,0,0,,
,,IBM191101C119,0,0,.939,.006,-.070,.022,.008,53.74%,16.55,<empty>,<empty>,94.28%,11.21%,5.72%,3.71%,3.71%,16.550,31 x 31,31,31,<empty>,0,0, ,0,0,0,15.75,I,17.35,I,1 NOV 19,119,0,B,.09,N,IBM191101P119,0,0,-.015,.005,-.022,.008,.00,40.72%,.04471379,0.38%,0.04%,1.76%,3.47%,98.24%,1.52%,<empty>,.045,0 x 39,0,39,<empty>,0,0, ,0,0,0,,
,,IBM191101C120,0,14,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-4.72%,0.00%,15.300,2 x 2,2,2,0.00%,14.21,14.21,I,0,0,0,14.60,E,16.00,E,1 NOV 19,120,0,B,.09,B,IBM191101P120,0,112,-.016,.005,-.022,.008,.00,38.46%,.04501461,0.38%,0.04%,1.85%,3.64%,98.15%,1.52%,<empty>,.045,0 x 21,0,21,0.00%,.02,.02,I,0,0,0,,
,,IBM191101C121,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-3.88%,0.00%,14.325,2 x 4,2,4,<empty>,0,0, ,0,0,0,13.65,E,15.00,E,1 NOV 19,121,0,B,.09,B,IBM191101P121,0,10,-.017,.006,-.021,.008,-.001,36.13%,.04472585,0.36%,0.04%,1.93%,3.80%,98.07%,1.52%,<empty>,.045,0 x 41,0,41,0.00%,.10,.10,H,0,0,0,,
,,IBM191101C122,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-3.88%,0.00%,13.325,2 x 2,2,2,<empty>,0,0, ,0,0,0,12.55,E,14.10,E,1 NOV 19,122,0,B,.07,B,IBM191101P122,0,5,-.015,.006,-.017,.008,.00,32.65%,.03500453,0.26%,0.03%,1.68%,3.31%,98.32%,1.18%,<empty>,.035,0 x 27,0,27,0.00%,.09,.09,C,0,0,0,,
,,IBM191101C123,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-0.51%,0.00%,12.425,21 x 6,21,6,<empty>,0,0, ,0,0,0,11.80,M,13.05,A,1 NOV 19,123,0,B,.07,B,IBM191101P123,0,99,-.016,.007,-.017,.008,.00,30.46%,.03535024,0.24%,0.03%,1.79%,3.53%,98.21%,1.18%,<empty>,.035,0 x 21,0,21,0.00%,.05,.05,W,0,0,0,,
,,IBM191101C124,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-2.19%,0.00%,11.375,9 x 21,9,21,<empty>,0,0, ,0,0,0,10.95,B,11.80,B,1 NOV 19,124,.01,H,.03,H,IBM191101P124,24,19,-.011,.006,-.011,.006,.00,26.08%,.02000052,0.13%,0.02%,1.22%,2.41%,98.78%,0.67%,<empty>,.020,31 x 11,31,11,-42.86%,.04,.04,A,.02,.04,.02,,
,,IBM191101C125,0,0,.927,.016,-.058,.027,.012,37.26%,10.60,<empty>,<empty>,92.15%,15.43%,7.85%,5.39%,5.39%,10.600,7 x 21,7,21,<empty>,0,0, ,0,0,0,10.40,P,10.80,B,1 NOV 19,125,.03,Z,.04,H,IBM191101P125,11,329,-.018,.009,-.016,.009,-.001,25.92%,.0346303,0.21%,0.03%,1.99%,3.94%,98.01%,1.18%,<empty>,.035,1 x 34,1,34,-50.00%,.03,.03,X,.05,.05,.03,,
,,IBM191101C126,0,0,.914,.020,-.064,.031,.014,35.97%,9.65,<empty>,<empty>,90.63%,18.41%,9.37%,7.08%,7.08%,9.650,7 x 21,7,21,<empty>,0,0, ,0,0,0,9.40,P,9.90,B,1 NOV 19,126,0,A,.05,H,IBM191101P126,2,39,-.015,.009,-.012,.008,.00,22.57%,.02500887,0.14%,0.02%,1.67%,3.30%,98.33%,0.84%,<empty>,.025,0 x 38,0,38,-33.33%,.06,.06,I,.06,.06,.06,,
,,IBM191101C127,0,4,.945,.017,-.032,.021,.009,27.22%,8.50,<empty>,<empty>,94.07%,11.69%,5.93%,2.02%,2.02%,8.500,8 x 4,8,4,0.00%,7.67,7.67,C,0,0,0,8.40,P,8.60,P,1 NOV 19,127,.04,H,.06,H,IBM191101P127,23,90,-.028,.014,-.020,.013,-.001,22.76%,.05002479,0.27%,0.04%,3.05%,6.01%,96.95%,1.69%,<empty>,.050,21 x 31,21,31,-80.00%,.05,.05,W,.05,.05,.05,,
,,IBM191101C128,0,11,.909,.028,-.053,.032,.015,29.04%,7.63,<empty>,<empty>,89.93%,19.80%,10.07%,6.24%,6.24%,7.625,9 x 21,9,21,0.00%,6.60,6.60,B,0,0,0,7.30,B,7.95,B,1 NOV 19,128,.05,H,.08,H,IBM191101P128,25,154,-.037,.019,-.024,.017,-.001,21.38%,.06501126,0.33%,0.05%,4.02%,7.92%,95.98%,2.19%,<empty>,.065,60 x 31,60,31,-38.46%,.08,.08,M,.12,.12,.06,,
,,IBM191101C129,3,19,.931,.029,-.032,.026,.013,22.66%,6.53,<empty>,<empty>,92.16%,15.43%,7.84%,2.87%,2.87%,6.525,23 x 1,23,1,+33.26%,6.45,6.45,C,6.45,6.45,6.45,6.45,H,6.60,P,1 NOV 19,129,.08,H,.10,C,IBM191101P129,43,187,-.052,.026,-.029,.022,-.002,20.21%,.0904867,0.44%,0.07%,5.58%,10.98%,94.42%,3.03%,<empty>,.090,69 x 5,69,5,-60.87%,.09,.09,P,.15,.16,.09,,
,,IBM191101C130,24,108,.899,.042,-.043,.035,.016,22.20%,5.60,<empty>,<empty>,88.70%,22.20%,11.30%,5.39%,5.39%,5.600,2 x 2,2,2,+25.00%,5.50,5.50,A,4.75,5.62,4.75,5.55,P,5.65,P,1 NOV 19,130,.11,H,.13,P,IBM191101P130,101,344,-.071,.036,-.034,.027,-.002,18.77%,.12024791,0.55%,0.09%,7.52%,14.79%,92.48%,4.05%,<empty>,.120,73 x 2,73,2,-55.56%,.12,.12,Z,.15,.22,.12,,
,,IBM191101C131,26,96,.870,.055,-.047,.042,.017,20.35%,4.65,<empty>,<empty>,85.75%,27.97%,14.25%,7.08%,7.08%,4.650,4 x 10,4,10,+30.00%,4.55,4.55,C,4.00,4.80,4.00,4.60,P,4.70,Z,1 NOV 19,131,.16,X,.19,H,IBM191101P131,96,291,-.103,.051,-.041,.036,-.003,17.63%,.17511266,0.77%,0.13%,10.77%,21.16%,89.23%,5.90%,<empty>,.175,77 x 31,77,31,-56.41%,.17,.17,C,.26,.32,.16,,
,,IBM191101C132,47,274,.828,.072,-.052,.051,.018,18.61%,3.73,<empty>,<empty>,81.49%,36.27%,18.51%,9.61%,9.61%,3.725,43 x 32,43,32,+41.57%,3.78,3.78,X,3.40,4.08,3.20,3.65,I,3.80,X,1 NOV 19,132,.24,X,.28,H,IBM191101P132,135,379,-.150,.070,-.050,.047,-.004,16.54%,.26012438,1.10%,0.20%,15.58%,30.54%,84.42%,8.76%,<empty>,.260,50 x 46,50,46,-62.50%,.24,.24,C,.40,.45,.23,,
,,IBM191101C133,57,430,.762,.093,-.058,.062,.018,17.27%,2.86,<empty>,<empty>,74.94%,49.00%,25.06%,14.16%,14.16%,2.860,4 x 2,4,2,+47.09%,2.78,2.78,B,2.12,3.04,2.04,2.83,P,2.89,Z,1 NOV 19,133,.37,X,.42,H,IBM191101P133,288,436,-.219,.095,-.059,.059,-.007,15.51%,.39501967,1.60%,0.30%,22.62%,44.23%,77.38%,13.31%,<empty>,.395,40 x 50,40,50,-48.19%,.43,.43,X,.56,.69,.36,,
,,IBM191101C134,"1,624",912,.670,.114,-.065,.072,.017,16.16%,2.08,<empty>,<empty>,65.81%,66.64%,34.19%,21.41%,21.41%,2.075,5 x 1,5,1,+56.39%,2.08,2.08,P,1.55,2.45,1.49,2.05,P,2.10,P,1 NOV 19,134,.59,Z,.63,P,IBM191101P134,453,387,-.317,.122,-.067,.071,-.010,14.63%,.61034576,2.38%,0.46%,32.56%,63.42%,67.44%,20.56%,<empty>,.610,20 x 4,20,4,-52.42%,.59,.59,C,1.02,1.06,.54,,
,,IBM191101C135,733,"1,722",.552,.132,-.067,.079,.015,15.16%,1.40,<empty>,<empty>,54.15%,88.99%,45.85%,32.19%,32.19%,1.395,3 x 1,3,1,+72.94%,1.47,1.47,C,.90,1.70,.89,1.36,B,1.43,P,1 NOV 19,135,.91,C,.97,Z,IBM191101P135,747,"2,759",-.445,.142,-.072,.079,-.013,13.87%,.94022999,3.53%,0.70%,45.39%,87.99%,54.61%,31.69%,<empty>,.940,5 x 4,5,4,-43.64%,.93,.93,Q,1.40,1.54,.79,,
,,IBM191101C136,662,297,.417,.134,-.064,.078,.012,14.56%,.87032157,<empty>,<empty>,40.78%,84.13%,59.22%,29.33%,48.20%,.870,31 x 3,31,3,+86.27%,.95,.95,Z,.58,1.15,.53,.84,H,.90,Q,1 NOV 19,136,1.38,H,1.45,D,IBM191101P136,146,84,-.592,.146,-.069,.078,-.018,13.23%,1.42,5.22%,1.05%,60.05%,82.53%,39.95%,28.82%,<empty>,1.415,11 x 10,11,10,-51.96%,1.35,1.35,B,1.91,2.03,1.26,,
,,IBM191101C137,490,"1,210",.288,.119,-.057,.068,.008,14.32%,.50999975,<empty>,<empty>,28.02%,57.57%,71.98%,17.19%,69.78%,.510,3 x 5,3,5,+93.10%,.56,.56,X,.40,.68,.28,.49,P,.53,Z,1 NOV 19,137,2.02,P,2.08,H,IBM191101P137,96,131,-.737,.128,-.059,.065,-.022,12.69%,2.05,7.57%,1.52%,74.36%,52.73%,25.64%,16.52%,<empty>,2.050,1 x 11,1,11,-36.78%,2.08,2.08,N,2.80,2.96,2.00,,
,,IBM191101C138,218,206,.182,.092,-.045,.053,.005,14.27%,.28012461,<empty>,<empty>,17.65%,36.12%,82.35%,9.44%,95.73%,.280,21 x 21,21,21,+100.00%,.30,.30,P,.15,.40,.15,.26,H,.30,H,1 NOV 19,138,2.79,Z,2.87,B,IBM191101P138,43,80,-.854,.093,-.044,.046,-.026,12.26%,2.83,10.45%,2.09%,85.94%,28.81%,14.06%,9.10%,<empty>,2.830,3 x 11,3,11,-33.66%,2.70,2.70,N,3.60,3.60,2.55,,
,,IBM191101C139,116,298,.109,.064,-.033,.038,.003,14.45%,.1500923,<empty>,<empty>,10.47%,21.38%,89.53%,5.06%,125.06%,.150,21 x 10,21,10,+15.38%,.15,.15,X,.12,.22,.12,.14,H,.16,H,1 NOV 19,139,3.65,Z,3.75,X,IBM191101P139,5,91,-.944,.049,-.027,.022,-.029,11.17%,3.70,13.66%,2.73%,94.71%,10.80%,5.29%,4.72%,<empty>,3.700,6 x 41,6,41,-31.03%,3.69,3.69,C,3.72,3.72,3.68,,
,,IBM191101C140,83,486,.068,.043,-.025,.027,.002,15.20%,.09043743,<empty>,<empty>,6.52%,13.28%,93.48%,3.03%,156.75%,.090,69 x 4,69,4,+42.86%,.10,.10,Z,.11,.11,.09,.08,I,.10,Z,1 NOV 19,140,4.60,B,4.70,I,IBM191101P140,21,148,-.995,.006,-.012,.002,-.031,8.51%,4.65,17.17%,3.44%,99.64%,0.73%,0.36%,3.03%,<empty>,4.650,4 x 41,4,41,-23.33%,4.60,4.60,A,4.70,4.75,4.60,,
,,IBM191101C141,6,229,.045,.029,-.020,.019,.001,16.22%,.06003222,<empty>,<empty>,4.31%,8.76%,95.69%,2.02%,189.44%,.060,69 x 29,69,29,0.00%,.07,.07,P,.05,.07,.05,.05,H,.07,W,1 NOV 19,141,5.15,B,6.50,B,IBM191101P141,0,747,-.906,.040,-.054,.033,-.028,20.66%,5.83,21.50%,4.31%,91.20%,17.92%,8.80%,8.93%,<empty>,5.825,9 x 21,9,21,0.00%,8.25,8.25,D,0,0,0,,
,,IBM191101C142,53,"1,222",.033,.021,-.017,.015,.001,17.51%,.04499758,<empty>,<empty>,3.11%,6.33%,96.89%,1.52%,222.65%,.045,50 x 15,50,15,0.00%,.04,.04,M,.06,.06,.04,.04,Z,.05,P,1 NOV 19,142,6.25,B,7.45,B,IBM191101P142,0,195,-.907,.034,-.060,.033,-.028,24.06%,6.85,25.29%,5.07%,91.39%,17.52%,8.61%,9.78%,<empty>,6.850,9 x 21,9,21,0.00%,10.74,10.74,X,0,0,0,,
,,IBM191101C143,6,548,.020,.013,-.011,.010,.001,17.90%,.02549111,<empty>,<empty>,1.84%,3.73%,98.16%,0.84%,255.68%,.025,38 x 1,38,1,+100.00%,.02,.02,M,.01,.02,.01,.02,H,.03,P,1 NOV 19,143,7.30,B,8.00,P,IBM191101P143,0,16,-.995,.004,-.013,.002,-.031,13.76%,7.65,28.24%,5.65%,99.66%,0.68%,0.34%,3.03%,<empty>,7.650,3 x 7,3,7,0.00%,9.22,9.22,M,0,0,0,,
,,IBM191101C144,0,408,.015,.010,-.010,.008,.00,19.11%,.01983994,<empty>,<empty>,1.38%,2.79%,98.62%,0.67%,289.22%,.020,0 x 17,0,17,0.00%,.01,.01,M,0,0,0,0,B,.04,C,1 NOV 19,144,8.15,P,9.15,X,IBM191101P144,0,15,-.995,.004,-.014,.002,-.031,15.68%,8.65,31.93%,6.39%,99.63%,0.74%,0.37%,3.03%,<empty>,8.650,7 x 21,7,21,0.00%,4.25,4.25,Q,0,0,0,,
,,IBM191101C145,10,399,.014,.008,-.010,.007,.00,21.01%,.02037594,<empty>,<empty>,1.28%,2.60%,98.72%,0.67%,322.93%,.020,0 x 21,0,21,+200.00%,.03,.03,B,.03,.03,.03,0,M,.04,B,1 NOV 19,145,9.50,H,9.70,H,IBM191101P145,1,0,-1.000,.00,-.097,.863,.00,0.07%,9.65,35.44%,7.09%,100.00%,0.00%,0.00%,1.35%,<empty>,9.600,10 x 39,10,39,-7.69%,10.20,10.20,C,10.20,10.20,10.20,,
,,IBM191101C146,10,190,.013,.007,-.010,.007,.00,22.78%,.02023955,<empty>,<empty>,1.18%,2.39%,98.82%,0.67%,356.64%,.020,0 x 35,0,35,-91.67%,.01,.01,E,.01,.01,.01,0,E,.04,P,1 NOV 19,146,10.05,B,11.05,B,IBM191101P146,0,0,-1.000,.00,.00,.859,.00,--,<empty>,38.95%,7.79%,100.00%,0.00%,0.00%,-0.34%,<empty>,10.550,9 x 21,9,21,0.00%,12.06,12.06,I,0,0,0,,
,,IBM191101C147,1,205,.007,.004,-.006,.004,.00,22.44%,.00981006,<empty>,<empty>,0.62%,1.25%,99.38%,0.34%,390.01%,.010,0 x 1,0,1,0.00%,.03,.03,I,.03,.03,.03,0,Q,.02,Q,1 NOV 19,147,10.75,I,12.30,B,IBM191101P147,0,20,-1.000,.00,.00,.855,.00,--,<empty>,42.55%,8.51%,100.00%,0.00%,0.00%,-1.18%,<empty>,11.525,31 x 21,31,21,0.00%,6.97,6.97,M,0,0,0,,
,,IBM191101C148,0,86,.015,.007,-.015,.008,.00,27.65%,.02968358,<empty>,<empty>,1.38%,2.79%,98.62%,1.01%,424.39%,.030,0 x 21,0,21,0.00%,.07,.07,X,0,0,0,0,B,.06,B,1 NOV 19,148,11.95,E,13.05,M,IBM191101P148,0,1,-1.000,.00,.00,.851,.00,--,<empty>,46.15%,9.23%,100.00%,0.00%,0.00%,-2.02%,<empty>,12.500,2 x 21,2,21,0.00%,7.40,7.40,C,0,0,0,,
,,IBM191101C149,1,59,.010,.005,-.011,.006,.00,27.86%,.01960197,<empty>,<empty>,0.94%,1.90%,99.06%,0.67%,457.77%,.020,0 x 27,0,27,-50.00%,.01,.01,A,.01,.01,.01,0,B,.04,B,1 NOV 19,149,13.05,B,14.05,X,IBM191101P149,0,0,-1.000,.00,.00,.848,.00,--,<empty>,50.02%,10.00%,100.00%,0.00%,0.00%,-0.34%,<empty>,13.550,9 x 21,9,21,0.00%,9.20,9.20,Z,0,0,0,,
,,IBM191101C150,21,434,.006,.003,-.007,.003,.00,27.29%,.01002553,<empty>,<empty>,0.52%,1.04%,99.48%,0.34%,491.14%,.010,0 x 6,0,6,+100.00%,.02,.02,X,.04,.04,.01,0,H,.02,H,1 NOV 19,150,14.15,B,15.40,E,IBM191101P150,0,0,-.957,.011,-.057,.018,-.032,39.42%,14.78,54.54%,10.93%,96.33%,7.46%,3.67%,7.25%,<empty>,14.775,9 x 3,9,3,0.00%,15.75,15.75,C,0,0,0,,
,,IBM191101C152.5,10,436,.011,.004,-.014,.006,.00,34.66%,.02499973,<empty>,<empty>,0.93%,1.89%,99.07%,0.84%,575.92%,.025,0 x 21,0,21,-66.67%,.03,.03,E,.03,.03,.01,0,B,.05,B,1 NOV 19,152.5,16.40,B,17.55,A,IBM191101P152.5,0,0,-1.000,.00,.00,.834,.00,--,<empty>,62.67%,12.53%,100.00%,0.00%,0.00%,-2.87%,<empty>,16.975,9 x 5,9,5,0.00%,11.80,11.80,P,0,0,0,,
,,IBM191101C155,2,210,.003,.001,-.004,.002,.00,32.51%,.00500168,<empty>,<empty>,0.22%,0.45%,99.78%,0.17%,659.51%,.005,0 x 50,0,50,0.00%,.01,.01,E,.03,.03,.01,0,N,.01,N,1 NOV 19,155,18.85,X,21.00,E,IBM191101P155,0,0,-.940,.010,-.098,.024,-.032,57.15%,19.93,73.56%,14.75%,95.00%,10.21%,5.00%,12.30%,<empty>,19.925,31 x 2,31,2,0.00%,11.38,11.38,C,0,0,0,,
,,IBM191101C157.5,8,582,.010,.003,-.017,.006,.00,43.63%,.03001156,<empty>,<empty>,0.87%,1.76%,99.13%,1.01%,744.63%,.030,0 x 30,0,30,0.00%,.01,.01,C,.01,.01,.01,0,N,.06,X,1 NOV 19,157.5,21.10,B,23.60,E,IBM191101P157.5,0,0,-.954,.008,-.083,.019,-.033,58.74%,22.35,82.51%,16.54%,96.30%,7.55%,3.70%,9.78%,<empty>,22.350,9 x 2,9,2,<empty>,0,0, ,0,0,0,,
,,IBM191101C160,0,23,.015,.004,-.028,.008,.00,51.45%,.05510325,<empty>,<empty>,1.27%,2.58%,98.73%,1.85%,829.74%,.055,0 x 101,0,101,0.00%,.01,.01,M,0,0,0,0,B,.11,W,1 NOV 19,160,23.75,E,26.35,X,IBM191101P160,0,0,-.932,.009,-.132,.026,-.033,72.75%,25.05,92.48%,18.56%,94.61%,11.08%,5.39%,16.52%,<empty>,25.050,1 x 21,1,21,<empty>,0,0, ,0,0,0,,
,,IBM191101C162.5,0,5,.016,.004,-.032,.008,.00,56.76%,.06507051,<empty>,<empty>,1.33%,2.70%,98.67%,2.19%,914.35%,.065,0 x 122,0,122,0.00%,.14,.14,E,0,0,0,0,P,.13,X,1 NOV 19,162.5,26.25,M,27.70,W,IBM191101P162.5,0,0,-1.000,.00,.00,.796,.00,--,<empty>,99.58%,19.90%,100.00%,0.00%,0.00%,-2.87%,<empty>,26.975,21 x 1,21,1,<empty>,0,0, ,0,0,0,,
,,IBM191101C165,0,2,.015,.003,-.033,.008,.00,60.76%,.06510688,<empty>,<empty>,1.23%,2.51%,98.77%,2.19%,998.62%,.065,0 x 122,0,122,0.00%,.03,.03,I,0,0,0,0,P,.13,X,1 NOV 19,165,28.55,B,30.95,E,IBM191101P165,0,1,-.976,.004,-.059,.011,-.035,65.74%,29.75,109.83%,22.00%,98.15%,3.79%,1.85%,6.40%,<empty>,29.750,9 x 2,9,2,0.00%,22.03,22.03,C,0,0,0,,
,,IBM191101C167.5,0,0,.015,.003,-.033,.007,.00,64.66%,.065073,<empty>,<empty>,1.15%,2.34%,98.85%,2.19%,1082.90%,.065,0 x 122,0,122,<empty>,0,0, ,0,0,0,0,P,.13,X,1 NOV 19,167.5,31.35,E,32.75,B,IBM191101P167.5,0,0,-1.000,.00,.00,.777,.00,--,<empty>,118.32%,23.66%,100.00%,0.00%,0.00%,-0.34%,<empty>,32.050,1 x 21,1,21,0.00%,26.95,26.95,I,0,0,0,,

8 NOV 19  (14)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191108C110,0,0,.940,.002,-.051,.027,.006,60.43%,25.48,<empty>,<empty>,94.82%,10.07%,5.18%,0.63%,0.63%,25.475,21 x 21,21,21,<empty>,0,0, ,0,0,0,23.15,H,27.80,B,8 NOV 19,110,0,B,.11,W,IBM191108P110,0,8,-.012,.002,-.014,.009,-.001,46.30%,.05519768,0.50%,0.05%,1.55%,3.04%,98.45%,0.99%,<empty>,.055,0 x 63,0,63,0.00%,.13,.13,C,0,0,0,,
,,IBM191108C115,0,0,.945,.003,-.037,.026,.007,47.24%,20.47,<empty>,<empty>,95.03%,9.69%,4.97%,0.63%,0.63%,20.475,21 x 21,21,21,<empty>,0,0, ,0,0,0,18.15,H,22.80,B,8 NOV 19,115,0,B,.37,W,IBM191108P115,0,32,-.036,.006,-.035,.022,-.002,45.71%,.18540104,1.61%,0.16%,4.40%,8.59%,95.60%,3.33%,<empty>,.185,0 x 76,0,76,0.00%,.06,.06,M,0,0,0,,
,,IBM191108C120,0,1,.954,.005,-.023,.022,.006,34.08%,15.45,<empty>,<empty>,95.54%,8.73%,4.46%,0.18%,0.18%,15.450,31 x 21,31,21,0.00%,12.50,12.50,Q,0,0,0,13.20,H,17.70,B,8 NOV 19,120,.02,X,.07,X,IBM191108P120,4,54,-.016,.005,-.011,.011,-.001,27.97%,.04501557,0.38%,0.04%,1.85%,3.64%,98.15%,0.81%,<empty>,.045,21 x 52,21,52,-10.00%,.09,.09,D,.06,.09,.06,,
,,IBM191108C122,0,0,.949,.009,-.024,.026,.013,31.63%,13.50,<empty>,<empty>,94.28%,11.20%,5.72%,1.08%,1.08%,13.500,9 x 2,9,2,<empty>,0,0, ,0,0,0,11.30,B,15.70,E,8 NOV 19,122,.04,C,.14,C,IBM191108P122,0,2,-.030,.009,-.018,.019,-.002,27.54%,.09000442,0.66%,0.07%,3.42%,6.71%,96.58%,1.62%,<empty>,.090,27 x 87,27,87,0.00%,.12,.12,M,0,0,0,,
,,IBM191108C123,0,0,.944,.011,-.025,.029,.016,30.34%,12.52,<empty>,<empty>,93.52%,12.68%,6.48%,1.53%,1.53%,12.525,9 x 2,9,2,<empty>,0,0, ,0,0,0,10.30,B,14.75,E,8 NOV 19,123,.05,M,.14,M,IBM191108P123,0,0,-.033,.010,-.019,.020,-.002,25.96%,.09501027,0.65%,0.08%,3.75%,7.35%,96.25%,1.71%,<empty>,.095,54 x 62,54,62,<empty>,0,0, ,0,0,0,,
,,IBM191108C124,0,0,.933,.015,-.029,.034,.020,29.76%,11.58,<empty>,<empty>,92.11%,15.43%,7.89%,2.43%,2.43%,11.575,21 x 2,21,2,<empty>,0,0, ,0,0,0,9.30,X,13.85,E,8 NOV 19,124,.07,M,.12,Z,IBM191108P124,0,2,-.036,.012,-.018,.022,-.002,24.12%,.09503445,0.61%,0.08%,3.96%,7.77%,96.04%,1.71%,<empty>,.095,54 x 16,54,16,0.00%,.21,.21,C,0,0,0,,
,,IBM191108C125,0,0,.925,.018,-.030,.037,.022,28.25%,10.60,<empty>,<empty>,91.16%,17.28%,8.84%,2.88%,2.88%,10.600,9 x 1,9,1,<empty>,0,0, ,0,0,0,8.30,B,12.90,E,8 NOV 19,125,.11,X,.14,H,IBM191108P125,1,251,-.046,.015,-.022,.027,-.003,23.49%,.12502686,0.75%,0.10%,5.10%,10.00%,94.90%,2.25%,<empty>,.125,21 x 21,21,21,-46.43%,.15,.15,P,.15,.15,.15,,
,,IBM191108C126,0,0,.933,.020,-.023,.034,.021,24.64%,9.55,<empty>,<empty>,91.87%,15.90%,8.13%,1.98%,1.98%,9.550,9 x 21,9,21,<empty>,0,0, ,0,0,0,7.30,B,11.80,B,8 NOV 19,126,.15,W,.18,N,IBM191108P126,10,25,-.060,.019,-.026,.033,-.003,22.88%,.16501662,0.93%,0.13%,6.58%,12.88%,93.42%,2.97%,<empty>,.165,13 x 7,13,7,-41.94%,.18,.18,E,.18,.18,.18,,
,,IBM191108C127,0,0,.891,.027,-.038,.050,.028,26.56%,8.72,<empty>,<empty>,87.40%,24.61%,12.60%,5.12%,5.12%,8.725,9 x 2,9,2,<empty>,0,0, ,0,0,0,6.50,B,10.95,E,8 NOV 19,127,.20,H,.24,J,IBM191108P127,0,16,-.078,.024,-.031,.040,-.004,22.33%,.22000802,1.18%,0.17%,8.51%,16.64%,91.49%,3.96%,<empty>,.220,21 x 21,21,21,0.00%,.39,.39,Q,0,0,0,,
,,IBM191108C128,5,15,.899,.031,-.030,.048,.027,22.70%,7.65,<empty>,<empty>,88.07%,23.30%,11.93%,3.78%,3.78%,7.650,11 x 21,11,21,+30.19%,8.28,8.28,I,7.48,8.28,7.48,6.25,H,9.05,B,8 NOV 19,128,.26,C,.30,H,IBM191108P128,17,227,-.099,.029,-.036,.048,-.006,21.52%,.28000382,1.43%,0.22%,10.66%,20.82%,89.34%,5.03%,<empty>,.280,25 x 21,25,21,-37.50%,.30,.30,X,.40,.41,.30,,
